gercek_ziyaretci,yorum_sayisi,ortalama_puan,uygulanan_beta,temp,prcp,snow,rain,wspd,rhum,tatil_mi,ay,hafta_indeksi,Lokasyon Adı,Rakım (m),En Yakın Hastane,Has. Mesafe (km),Ort. Eğim (%),Ziyaretci_2022,Ziyaretci_2023,Ziyaretci_2024,Ziyaretci_2025,Has. Varış Süresi (Dk),Yol Türü & Yüzey Durumu_14 km Asfalt + 12 km Stabilize + Yaya,Yol Türü & Yüzey Durumu_20 km Asfalt + 6 km Stabilize,Yol Türü & Yüzey Durumu_56 km Asfalt + 20-25 km Toprak,Yol Türü & Yüzey Durumu_Asfalt (Dar ve Yüksek Virajlı),Yol Türü & Yüzey Durumu_Tamamı Asfalt,Yol Türü & Yüzey Durumu_Tamamı Asfalt (Eğimli Tırmanış),Yol Türü & Yüzey Durumu_Tamamı Asfalt (Virajlı),Bölge_Batı Karadeniz,Bölge_Doğu Karadeniz,Bölge_Orta Karadeniz
21807,69,4.72,316.05,23.49,0.0,0.0,0.0,5.02,62.01,0,8,84,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
24652,78,4.78,316.05,20.07,1.91,0.0,1.91,5.7,74.69,0,8,85,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
16116,51,4.78,316.05,24.51,0.0,0.0,0.0,4.24,63.75,0,8,86,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
19594,62,4.69,316.05,21.36,0.06,0.0,0.06,3.8,59.85,1,8,87,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
14852,47,4.92,316.05,19.52,7.01,0.0,7.01,3.61,67.2,0,9,88,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
12324,39,4.9,316.05,17.36,0.32,0.0,0.32,3.89,71.74,0,9,89,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
11692,37,4.84,316.05,15.21,0.0,0.0,0.0,3.43,61.11,0,9,90,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
9796,31,4.83,316.05,16.97,0.0,0.0,0.0,3.42,60.55,0,9,91,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
7584,24,4.71,316.05,14.7,36.95,0.0,36.95,3.14,80.4,0,10,92,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
9480,30,4.98,316.05,11.11,9.67,0.0,9.67,3.19,75.51,0,10,93,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
6320,20,4.94,316.05,10.04,2.21,0.0,2.21,2.97,74.5,0,10,94,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
11376,36,4.92,316.05,12.12,7.87,0.0,7.87,2.49,70.29,1,10,95,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
9165,29,4.93,316.05,14.59,1.7,0.0,1.7,2.48,65.96,0,11,96,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
11376,36,4.7,316.05,13.46,4.45,0.0,4.45,3.26,66.49,0,11,97,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
10745,34,4.27,316.05,10.73,15.42,0.0,15.42,3.29,74.28,0,11,98,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
10428,33,4.91,316.05,4.37,77.97,56.34,21.63,5.1,80.3,0,11,99,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
9480,30,4.9,316.05,5.04,30.87,6.51,24.36,4.82,77.48,0,11,100,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
7900,25,4.94,316.05,6.71,12.44,0.03,12.41,3.68,70.08,0,12,101,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
3476,11,4.79,316.05,4.69,26.0,0.0,26.0,2.31,87.86,0,12,102,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
4740,15,4.81,316.05,3.1,5.7,0.76,4.94,2.7,79.91,0,12,103,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
6004,19,4.94,316.05,2.84,39.63,28.34,11.29,4.16,77.72,0,12,104,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
5138,18,4.75,300.32,4.28,0.03,0.0,0.03,1.7,75.52,1,1,105,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
2884,14,4.93,205.94,5.5,28.74,0.0,28.74,3.94,72.92,0,1,106,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
4532,22,4.74,205.94,-2.85,23.86,23.86,0.0,3.36,79.36,0,1,107,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
2884,14,4.63,205.94,2.6,16.2,12.63,3.57,3.9,77.99,0,1,108,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
4120,20,4.9,205.94,-3.3,23.62,23.62,0.0,3.42,85.41,0,2,109,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
10092,49,4.88,205.94,-1.19,1.94,0.35,1.59,3.43,75.2,0,2,110,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
9062,44,4.86,205.94,7.88,0.02,0.0,0.02,3.35,58.94,0,2,111,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
6798,33,5.0,205.94,2.28,15.63,7.83,7.8,2.86,80.25,0,2,112,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
8238,40,4.8,205.94,3.77,0.03,0.03,0.0,2.0,66.49,0,2,113,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
4944,24,4.55,205.94,6.93,0.33,0.0,0.33,2.43,68.46,0,3,114,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
5356,26,4.91,205.94,3.41,12.89,5.39,7.5,2.74,77.25,0,3,115,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
4531,22,4.74,205.94,5.24,5.28,0.0,5.28,1.95,71.11,0,3,116,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
1030,5,5.0,205.94,2.12,28.47,12.3,16.17,1.93,71.76,0,3,117,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
2060,10,4.94,205.94,10.24,4.31,0.0,4.31,2.5,58.77,0,4,118,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
3090,15,4.81,205.94,10.76,0.02,0.0,0.02,4.06,53.47,1,4,119,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
14210,69,4.76,205.94,11.45,0.0,0.0,0.0,3.71,69.01,0,4,120,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
7414,36,4.67,205.94,14.36,8.7,0.0,8.7,5.26,55.18,1,4,121,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
4532,22,5.0,205.94,14.66,12.89,0.0,12.89,4.28,63.13,1,5,122,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
4532,22,4.96,205.94,9.45,26.16,0.0,26.16,3.9,78.0,0,5,123,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
4944,24,4.94,205.94,10.55,8.99,0.0,8.99,3.71,70.62,1,5,124,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
3502,17,5.0,205.94,12.08,3.87,0.0,3.87,4.21,68.65,0,5,125,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
3708,18,4.67,205.94,14.2,42.95,0.0,42.95,3.99,71.9,0,5,126,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
2678,13,4.9,205.94,17.07,4.22,0.0,4.22,2.91,66.21,0,6,127,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
5355,26,4.54,205.94,20.5,6.9,0.0,6.9,3.31,63.01,1,6,128,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
3914,19,4.76,205.94,22.06,1.01,0.0,1.01,4.99,58.22,1,6,129,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
13592,66,4.75,205.94,21.75,0.0,0.0,0.0,4.52,61.5,0,6,130,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
8650,42,4.82,205.94,20.87,0.0,0.0,0.0,5.34,59.43,0,7,131,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
9062,44,4.47,205.94,21.41,9.0,0.0,9.0,4.63,62.4,0,7,132,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
10092,49,4.87,205.94,21.4,10.98,0.0,10.98,4.67,67.06,1,7,133,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
15445,75,4.83,205.94,22.75,2.29,0.0,2.29,4.72,61.56,0,7,134,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
9884,48,4.81,205.94,20.69,15.48,0.0,15.48,5.46,66.61,0,8,135,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
9885,48,4.84,205.94,20.93,0.31,0.0,0.31,5.27,60.3,0,8,136,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
15446,75,4.78,205.94,21.0,0.33,0.0,0.33,5.53,64.62,0,8,137,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
12357,60,4.75,205.94,22.22,0.0,0.0,0.0,4.93,55.4,0,8,138,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
11533,56,4.76,205.94,21.31,0.76,0.0,0.76,4.69,64.06,1,8,139,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
12151,59,4.8,205.94,19.88,0.68,0.0,0.68,3.91,69.69,0,9,140,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
11534,56,4.84,205.94,18.58,5.05,0.0,5.05,4.62,68.31,0,9,141,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
7621,37,4.83,205.94,19.48,4.43,0.0,4.43,4.49,61.07,0,9,142,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
5562,27,4.86,205.94,14.21,8.68,0.0,8.68,4.41,75.3,0,9,143,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
5356,26,4.89,205.94,16.05,3.55,0.0,3.55,3.3,69.03,0,10,144,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
8034,39,4.88,205.94,13.52,43.54,0.0,43.54,4.34,75.37,0,10,145,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
7828,38,4.88,205.94,14.23,5.67,0.0,5.67,3.62,72.9,0,10,146,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
8652,42,4.87,205.94,6.58,16.74,0.0,16.74,4.36,79.3,0,10,147,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
9886,48,4.87,205.94,7.38,0.75,0.0,0.75,2.56,74.48,1,10,148,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
14208,69,4.74,205.94,6.38,1.12,0.0,1.12,3.04,75.4,0,11,149,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
11120,54,4.7,205.94,2.43,0.58,0.0,0.58,3.09,75.93,0,11,150,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
19769,96,4.87,205.94,4.83,21.42,0.0,21.42,3.36,85.89,0,11,151,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
12768,62,4.76,205.94,3.25,72.4,46.52,25.88,5.26,78.17,0,11,152,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
6592,32,4.91,205.94,-1.26,4.23,4.23,0.0,2.98,87.83,0,12,153,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
9268,45,4.94,205.94,3.31,6.73,4.24,2.49,3.05,79.72,0,12,154,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
6385,31,4.77,205.94,1.05,24.92,24.92,0.0,4.51,82.97,0,12,155,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
7416,36,4.9,205.94,1.09,9.84,4.32,5.52,4.35,78.27,0,12,156,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
5767,28,4.76,205.94,2.74,20.89,18.92,1.97,4.95,75.41,1,1,157,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
7015,39,4.94,181.04,0.14,3.29,0.99,2.3,3.58,76.05,0,1,158,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
3539,20,4.93,176.89,2.37,10.77,7.85,2.92,3.34,76.59,0,1,159,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
7075,40,4.82,176.89,-0.32,22.92,22.92,0.0,3.81,81.59,0,1,160,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
12560,71,4.82,176.89,1.63,22.54,10.35,12.19,2.81,82.13,0,1,161,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
10082,57,4.84,176.89,2.23,0.34,0.28,0.06,3.41,71.67,0,2,162,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
5838,33,4.79,176.89,-3.82,13.6,13.6,0.0,4.48,80.39,0,2,163,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
7605,43,4.83,176.89,-1.03,7.94,5.8,2.14,3.89,77.79,0,2,164,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
6191,35,4.88,176.89,-7.08,23.78,23.78,0.0,5.19,80.29,0,2,165,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
3893,22,4.98,176.89,-0.44,1.34,0.81,0.53,4.69,70.88,0,3,166,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
3185,18,4.43,176.89,2.94,0.02,0.02,0.0,4.02,60.77,0,3,167,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
1947,11,4.25,176.89,11.83,0.08,0.0,0.08,2.98,42.65,0,3,168,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
1593,9,4.92,176.89,0.95,5.41,5.41,0.0,4.69,66.86,1,3,169,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
2477,14,4.81,176.89,10.35,8.5,0.0,8.5,4.41,59.93,1,4,170,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
10790,61,4.76,176.89,6.15,7.42,0.0,7.42,5.9,72.45,0,4,171,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
5306,30,4.76,176.89,-1.21,29.21,29.21,0.0,5.79,75.19,0,4,172,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
3894,22,4.92,176.89,8.65,0.57,0.0,0.57,4.8,62.42,1,4,173,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
4423,25,4.51,176.89,7.81,33.77,0.0,33.77,5.17,73.14,1,5,174,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
6014,34,4.91,176.89,7.11,6.27,0.0,6.27,4.96,70.37,0,5,175,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
3538,20,4.82,176.89,11.98,25.67,0.0,25.67,4.69,68.54,0,5,176,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
6369,36,4.74,176.89,8.8,7.46,0.0,7.46,5.6,62.19,1,5,177,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
5661,32,4.84,176.89,14.57,13.88,0.0,13.88,5.37,59.33,0,5,178,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
5307,30,4.84,176.89,11.37,34.07,0.0,34.07,5.06,72.79,1,6,179,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
9199,52,4.69,176.89,16.25,0.01,0.0,0.01,4.76,62.54,1,6,180,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
10081,57,4.74,176.89,15.37,0.18,0.0,0.18,5.61,65.05,0,6,181,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
7960,45,4.62,176.89,15.06,0.01,0.0,0.01,5.42,54.27,0,6,182,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
9198,52,4.88,176.89,16.84,4.57,0.0,4.57,4.99,46.65,0,7,183,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
6190,35,4.75,176.89,16.45,8.69,0.0,8.69,5.01,56.16,0,7,184,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
12913,73,4.77,176.89,19.61,0.2,0.0,0.2,5.89,58.12,1,7,185,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
14859,84,4.84,176.89,19.54,5.76,0.0,5.76,5.84,58.55,0,7,186,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
12206,69,4.75,176.89,22.29,0.0,0.0,0.0,4.92,42.3,0,7,187,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
13091,74,4.83,176.89,20.65,16.7,0.0,16.7,5.93,66.54,0,8,188,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
12914,73,4.9,176.89,20.72,1.09,0.0,1.09,5.7,58.77,0,8,189,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
16096,91,4.64,176.89,18.95,0.0,0.0,0.0,5.47,57.22,0,8,190,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
18042,102,4.64,176.89,18.06,0.84,0.0,0.84,5.77,59.74,1,8,191,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
14151,80,4.78,176.89,18.21,0.0,0.0,0.0,5.09,58.68,0,9,192,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
12912,73,4.89,176.89,16.41,11.8,0.0,11.8,4.85,68.44,0,9,193,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
9906,56,4.85,176.89,15.44,1.14,0.0,1.14,4.69,67.83,0,9,194,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
7429,42,4.93,176.89,12.12,20.14,0.0,20.14,4.97,68.45,0,9,195,Gölcük Tabiat Parkı,1217,Bolu İzzet B. D.H.,15.0,3.24,450000,488610,412081,450000,22.5,0,0,0,0,1,0,0,1,0,0
